experimentId;device_id;motion_tag;userPhoneLocation;timestamp;pressure;
HalembaKlatkaSchodowaBlok;F8331;Stoi;W rece;1617954394000;993.70200000;
HalembaKlatkaSchodowaBlok;F8331;Stoi;W rece;1617954395000;993.71010000;
HalembaKlatkaSchodowaBlok;F8331;Stoi;W rece;1617954396000;993.70200000;
HalembaKlatkaSchodowaBlok;F8331;Stoi;W rece;1617954397000;993.70400000;
HalembaKlatkaSchodowaBlok;F8331;Stoi;W rece;1617954398000;993.70000000;
HalembaKlatkaSchodowaBlok;F8331;Stoi;W rece;1617954399000;993.71990000;
HalembaKlatkaSchodowaBlok;F8331;Stoi;W rece;1617954400000;993.70800000;
HalembaKlatkaSchodowaBlok;F8331;Stoi;W rece;1617954401000;993.68000000;
HalembaKlatkaSchodowaBlok;F8331;Stoi;W rece;1617954402000;993.69600000;
HalembaKlatkaSchodowaBlok;F8331;Stoi;W rece;1617954403000;993.74396000;
HalembaKlatkaSchodowaBlok;F8331;Stoi;W rece;1617954404000;993.74396000;
HalembaKlatkaSchodowaBlok;F8331;Stoi;W rece;1617954405000;993.71796000;
HalembaKlatkaSchodowaBlok;F8331;Stoi;W rece;1617954406000;993.70000000;
HalembaKlatkaSchodowaBlok;F8331;Stoi;W rece;1617954407000;993.71796000;
HalembaKlatkaSchodowaBlok;F8331;Stoi;W rece;1617954408000;993.74005000;
HalembaKlatkaSchodowaBlok;F8331;Stoi;W rece;1617954409000;993.72790000;
HalembaKlatkaSchodowaBlok;F8331;Stoi;W rece;1617954410000;993.70996000;
HalembaKlatkaSchodowaBlok;F8331;Stoi;W rece;1617954411000;993.68396000;
HalembaKlatkaSchodowaBlok;F8331;Stoi;W rece;1617954412000;993.68604000;
HalembaKlatkaSchodowaBlok;F8331;Stoi;W rece;1617954413000;993.69006000;
HalembaKlatkaSchodowaBlok;F8331;Stoi;W rece;1617954414000;993.71204000;
HalembaKlatkaSchodowaBlok;F8331;Stoi;W rece;1617954415000;993.73000000;
HalembaKlatkaSchodowaBlok;F8331;Stoi;W rece;1617954416000;993.71600000;
HalembaKlatkaSchodowaBlok;F8331;Stoi;W rece;1617954417000;993.71405000;
HalembaKlatkaSchodowaBlok;F8331;Stoi;W rece;1617954418000;993.73000000;
HalembaKlatkaSchodowaBlok;F8331;Stoi;W rece;1617954419000;993.73400000;
HalembaKlatkaSchodowaBlok;F8331;Stoi;W rece;1617954420000;993.71990000;
HalembaKlatkaSchodowaBlok;F8331;Stoi;W rece;1617954421000;993.74005000;
HalembaKlatkaSchodowaBlok;F8331;Stoi;W rece;1617954422000;993.72400000;
HalembaKlatkaSchodowaBlok;F8331;Stoi;W rece;1617954423000;993.69006000;
HalembaKlatkaSchodowaBlok;F8331;Stoi;W rece;1617954424000;993.70200000;
HalembaKlatkaSchodowaBlok;F8331;Idzie po schodach;W rece;1617954425000;993.72200000;
HalembaKlatkaSchodowaBlok;F8331;Idzie po schodach;W rece;1617954426000;993.77210000;
HalembaKlatkaSchodowaBlok;F8331;Idzie po schodach;W rece;1617954427000;993.74200000;
HalembaKlatkaSchodowaBlok;F8331;Idzie po schodach;W rece;1617954428000;993.74200000;
HalembaKlatkaSchodowaBlok;F8331;Idzie po schodach;W rece;1617954429000;993.81604000;
HalembaKlatkaSchodowaBlok;F8331;Idzie po schodach;W rece;1617954430000;993.82800000;
HalembaKlatkaSchodowaBlok;F8331;Idzie po schodach;W rece;1617954431000;993.85803000;
HalembaKlatkaSchodowaBlok;F8331;Idzie po schodach;W rece;1617954432000;993.91003000;
HalembaKlatkaSchodowaBlok;F8331;Idzie po schodach;W rece;1617954433000;993.97790000;
HalembaKlatkaSchodowaBlok;F8331;Idzie po schodach;W rece;1617954434000;993.94600000;
HalembaKlatkaSchodowaBlok;F8331;Idzie po schodach;W rece;1617954435000;994.00400000;
HalembaKlatkaSchodowaBlok;F8331;Idzie po schodach;W rece;1617954436000;994.10390000;
HalembaKlatkaSchodowaBlok;F8331;Idzie po schodach;W rece;1617954437000;994.07600000;
HalembaKlatkaSchodowaBlok;F8331;Idzie po schodach;W rece;1617954438000;994.04600000;
HalembaKlatkaSchodowaBlok;F8331;Idzie po schodach;W rece;1617954439000;994.02405000;
HalembaKlatkaSchodowaBlok;F8331;Idzie po schodach;W rece;1617954440000;994.03990000;
HalembaKlatkaSchodowaBlok;F8331;Idzie po schodach;W rece;1617954441000;994.04600000;
HalembaKlatkaSchodowaBlok;F8331;Idzie po schodach;W rece;1617954442000;994.04395000;
HalembaKlatkaSchodowaBlok;F8331;Idzie po schodach;W rece;1617954443000;994.03796000;
HalembaKlatkaSchodowaBlok;F8331;Idzie po schodach;W rece;1617954444000;994.04600000;
HalembaKlatkaSchodowaBlok;F8331;Idzie po schodach;W rece;1617954445000;994.07404000;
HalembaKlatkaSchodowaBlok;F8331;Idzie po schodach;W rece;1617954446000;994.11800000;
HalembaKlatkaSchodowaBlok;F8331;Idzie po schodach;W rece;1617954447000;994.21600000;
HalembaKlatkaSchodowaBlok;F8331;Idzie po schodach;W rece;1617954448000;994.32996000;
HalembaKlatkaSchodowaBlok;F8331;Idzie po schodach;W rece;1617954449000;994.14810000;
HalembaKlatkaSchodowaBlok;F8331;Idzie po schodach;W rece;1617954450000;994.15200000;
HalembaKlatkaSchodowaBlok;F8331;Idzie po schodach;W rece;1617954451000;994.23000000;
HalembaKlatkaSchodowaBlok;F8331;Idzie po schodach;W rece;1617954452000;994.29803000;
HalembaKlatkaSchodowaBlok;F8331;Idzie po schodach;W rece;1617954453000;994.32996000;
HalembaKlatkaSchodowaBlok;F8331;Idzie po schodach;W rece;1617954454000;994.36200000;
HalembaKlatkaSchodowaBlok;F8331;Idzie po schodach;W rece;1617954455000;994.36395000;
HalembaKlatkaSchodowaBlok;F8331;Idzie po schodach;W rece;1617954456000;994.35190000;
HalembaKlatkaSchodowaBlok;F8331;Idzie po schodach;W rece;1617954457000;994.33997000;
HalembaKlatkaSchodowaBlok;F8331;Idzie po schodach;W rece;1617954458000;994.32800000;
HalembaKlatkaSchodowaBlok;F8331;Idzie po schodach;W rece;1617954459000;994.33400000;
HalembaKlatkaSchodowaBlok;F8331;Idzie po schodach;W rece;1617954460000;994.34406000;
HalembaKlatkaSchodowaBlok;F8331;Idzie po schodach;W rece;1617954461000;994.39210000;
HalembaKlatkaSchodowaBlok;F8331;Idzie po schodach;W rece;1617954462000;994.50800000;
HalembaKlatkaSchodowaBlok;F8331;Idzie po schodach;W rece;1617954463000;994.57800000;
HalembaKlatkaSchodowaBlok;F8331;Idzie po schodach;W rece;1617954464000;994.53600000;
HalembaKlatkaSchodowaBlok;F8331;Idzie po schodach;W rece;1617954465000;994.59796000;
HalembaKlatkaSchodowaBlok;F8331;Idzie po schodach;W rece;1617954466000;994.61395000;
HalembaKlatkaSchodowaBlok;F8331;Idzie po schodach;W rece;1617954467000;994.62000000;
HalembaKlatkaSchodowaBlok;F8331;Idzie po schodach;W rece;1617954468000;994.66406000;
HalembaKlatkaSchodowaBlok;F8331;Idzie po schodach;W rece;1617954469000;994.71600000;
HalembaKlatkaSchodowaBlok;F8331;Idzie po schodach;W rece;1617954470000;994.68396000;
HalembaKlatkaSchodowaBlok;F8331;Idzie po schodach;W rece;1617954471000;994.67400000;
HalembaKlatkaSchodowaBlok;F8331;Idzie po schodach;W rece;1617954472000;994.70996000;
HalembaKlatkaSchodowaBlok;F8331;Idzie po schodach;W rece;1617954473000;994.72400000;
HalembaKlatkaSchodowaBlok;F8331;Idzie po schodach;W rece;1617954474000;994.73000000;
HalembaKlatkaSchodowaBlok;F8331;Idzie po schodach;W rece;1617954475000;994.70996000;
HalembaKlatkaSchodowaBlok;F8331;Idzie po schodach;W rece;1617954476000;994.65607000;
HalembaKlatkaSchodowaBlok;F8331;Idzie po schodach;W rece;1617954477000;994.70197000;
HalembaKlatkaSchodowaBlok;F8331;Idzie po schodach;W rece;1617954478000;994.79200000;
HalembaKlatkaSchodowaBlok;F8331;Idzie po schodach;W rece;1617954479000;994.88000000;
HalembaKlatkaSchodowaBlok;F8331;Idzie po schodach;W rece;1617954480000;994.82600000;
HalembaKlatkaSchodowaBlok;F8331;Idzie po schodach;W rece;1617954481000;994.78796000;
HalembaKlatkaSchodowaBlok;F8331;Idzie po schodach;W rece;1617954482000;994.89000000;
HalembaKlatkaSchodowaBlok;F8331;Idzie po schodach;W rece;1617954483000;994.95800000;
HalembaKlatkaSchodowaBlok;F8331;Idzie po schodach;W rece;1617954484000;994.98400000;
HalembaKlatkaSchodowaBlok;F8331;Idzie po schodach;W rece;1617954485000;995.00195000;
HalembaKlatkaSchodowaBlok;F8331;Stoi;W rece;1617954486000;995.00800000;
HalembaKlatkaSchodowaBlok;F8331;Stoi;W rece;1617954487000;995.02210000;
HalembaKlatkaSchodowaBlok;F8331;Stoi;W rece;1617954488000;995.14390000;
HalembaKlatkaSchodowaBlok;F8331;Stoi;W rece;1617954489000;995.09406000;
HalembaKlatkaSchodowaBlok;F8331;Stoi;W rece;1617954490000;995.00000000;
HalembaKlatkaSchodowaBlok;F8331;Stoi;W rece;1617954491000;995.02997000;
HalembaKlatkaSchodowaBlok;F8331;Stoi;W rece;1617954492000;995.07996000;
HalembaKlatkaSchodowaBlok;F8331;Stoi;W rece;1617954493000;995.11804000;
HalembaKlatkaSchodowaBlok;F8331;Stoi;W rece;1617954494000;995.12000000;
HalembaKlatkaSchodowaBlok;F8331;Stoi;W rece;1617954495000;995.09796000;
HalembaKlatkaSchodowaBlok;F8331;Stoi;W rece;1617954496000;995.07996000;
HalembaKlatkaSchodowaBlok;F8331;Stoi;W rece;1617954497000;995.11395000;
HalembaKlatkaSchodowaBlok;F8331;Stoi;W rece;1617954498000;995.16200000;
HalembaKlatkaSchodowaBlok;F8331;Stoi;W rece;1617954499000;995.10803000;
HalembaKlatkaSchodowaBlok;F8331;Stoi;W rece;1617954500000;995.08997000;
HalembaKlatkaSchodowaBlok;F8331;Stoi;W rece;1617954501000;995.07404000;
HalembaKlatkaSchodowaBlok;F8331;Stoi;W rece;1617954502000;995.10596000;
